Mon Feb  6 03:13:38 2023,1675642365,19.72,-2909.6,118458.07
Mon Feb  6 03:14:21 2023,1675642426,6.89,-3801.2,114656.87
Mon Feb  6 03:14:48 2023,1675642469,2.59,820.0,115476.87
Mon Feb  6 03:15:04 2023,1675642495,1.35,1371.6,116848.47
Mon Feb  6 03:15:39 2023,1675642511,4.38,302.0,117150.47
Mon Feb  6 03:16:26 2023,1675642547,9.09,-9604.0,107546.47
Mon Feb  6 03:16:37 2023,1675642594,1.00,1300.0,108846.47
Mon Feb  6 03:17:13 2023,1675642605,4.47,-2124.3,106722.17
Mon Feb  6 03:17:43 2023,1675642641,3.20,1724.69,108446.86
Mon Feb  6 03:18:09 2023,1675642671,2.44,1633.08,110079.94
Mon Feb  6 03:18:24 2023,1675642696,1.28,1550.0,111629.94
Mon Feb  6 03:18:46 2023,1675642711,2.01,1497.39,113127.33
Mon Feb  6 03:19:25 2023,1675642734,5.42,-1697.24,111430.09
Mon Feb  6 03:19:37 2023,1675642773,1.07,2036.68,113466.77
Mon Feb  6 03:19:59 2023,1675642785,1.93,1976.88,115443.65
Mon Feb  6 03:20:37 2023,1675642806,5.15,-2300.2,113143.45
Mon Feb  6 03:21:37 2023,1675642844,19.98,-12591.7,100551.75
Mon Feb  6 03:22:04 2023,1675642905,2.57,2427.28,102979.03
Mon Feb  6 03:22:28 2023,1675642932,2.23,1365.2,104344.23
Mon Feb  6 03:22:41 2023,1675642956,1.17,2329.0,106673.23
Mon Feb  6 03:23:26 2023,1675642969,7.42,-5782.6,100890.63
Mon Feb  6 03:23:59 2023,1675643013,3.78,1156.25,102046.88
Mon Feb  6 03:24:30 2023,1675643046,3.48,-1002.88,101044.0
Mon Feb  6 03:24:45 2023,1675643078,1.32,1630.0,102674.0
Mon Feb  6 03:25:10 2023,1675643093,2.27,1466.91,104140.91
Mon Feb  6 03:25:23 2023,1675643118,1.17,1966.83,106107.74
Mon Feb  6 03:25:34 2023,1675643131,1.00,2060.0,108167.74
Mon Feb  6 03:25:47 2023,1675643142,1.17,2060.0,110227.74
Mon Feb  6 03:26:02 2023,1675643155,1.23,2360.0,112587.74
Mon Feb  6 03:26:15 2023,1675643169,1.13,2380.0,114967.74
Mon Feb  6 03:26:32 2023,1675643182,1.52,2370.0,117337.74
Mon Feb  6 03:26:49 2023,1675643200,1.40,2370.0,119707.74
Mon Feb  6 03:27:03 2023,1675643216,1.24,2160.0,121867.74
Mon Feb  6 03:27:26 2023,1675643231,2.13,1484.4,123352.14
Mon Feb  6 03:27:50 2023,1675643254,2.14,1464.09,124816.23
Mon Feb  6 03:28:21 2023,1675643278,3.38,-1119.0,123697.23
Mon Feb  6 03:28:39 2023,1675643309,1.58,1469.4,125166.63
Mon Feb  6 03:29:01 2023,1675643327,1.91,1239.0,126405.63
Mon Feb  6 03:29:20 2023,1675643349,1.70,700.0,127105.63
Mon Feb  6 03:30:06 2023,1675643368,7.91,-1768.0,125337.63
Mon Feb  6 03:30:54 2023,1675643413,9.84,-7409.2,117928.43
Mon Feb  6 03:31:19 2023,1675643462,2.31,65.8,117994.23
Mon Feb  6 03:31:49 2023,1675643487,3.10,-29.0,117965.23
Mon Feb  6 03:32:21 2023,1675643517,3.64,-51.2,117914.03
Mon Feb  6 03:33:30 2023,1675643549,33.11,-6236.3,111677.73
Mon Feb  6 03:33:55 2023,1675643618,2.32,2420.2,114097.93
Mon Feb  6 03:34:26 2023,1675643643,3.28,495.6,114593.53
Mon Feb  6 03:34:45 2023,1675643673,1.71,1525.1,116118.63
Mon Feb  6 03:35:49 2023,1675643693,24.31,-7683.7,108434.93
Mon Feb  6 03:36:22 2023,1675643757,3.73,347.9,108782.83
Mon Feb  6 03:36:33 2023,1675643790,1.00,1931.6,110714.43
Mon Feb  6 03:36:59 2023,1675643801,2.50,1802.5,112516.93
Mon Feb  6 03:37:56 2023,1675643827,15.81,-6559.88,105957.05
Mon Feb  6 03:39:12 2023,1675643883,51.05,-6132.38,99824.67
Mon Feb  6 03:40:05 2023,1675643960,12.66,-8518.92,91305.75
Mon Feb  6 03:40:21 2023,1675644013,1.38,1073.3,92379.05
Mon Feb  6 03:40:42 2023,1675644029,1.84,930.0,93309.05
Mon Feb  6 03:41:08 2023,1675644050,2.47,821.0,94130.05
Mon Feb  6 03:41:19 2023,1675644076,1.00,1328.3,95458.35
Mon Feb  6 03:41:35 2023,1675644086,1.37,1210.0,96668.35
Mon Feb  6 03:42:24 2023,1675644102,10.32,-2934.3,93734.05
Mon Feb  6 03:42:37 2023,1675644152,1.12,1540.0,95274.05
Mon Feb  6 03:43:04 2023,1675644165,2.58,1430.0,96704.05
Mon Feb  6 03:43:52 2023,1675644191,9.70,-3837.77,92866.28
Mon Feb  6 03:44:19 2023,1675644240,2.56,239.83,93106.11
Mon Feb  6 03:45:07 2023,1675644266,9.46,-11160.5,81945.61
Mon Feb  6 03:45:30 2023,1675644315,2.11,1662.04,83607.65
Mon Feb  6 03:45:47 2023,1675644338,1.42,1810.0,85417.65
Mon Feb  6 03:46:02 2023,1675644354,1.34,1800.0,87217.65
Mon Feb  6 03:46:23 2023,1675644370,1.84,1490.0,88707.65
Mon Feb  6 03:46:35 2023,1675644391,1.09,1594.0,90301.65
Mon Feb  6 03:46:53 2023,1675644403,1.52,1530.0,91831.65
Mon Feb  6 03:47:18 2023,1675644421,2.40,2062.66,93894.31
Mon Feb  6 03:48:11 2023,1675644446,12.17,-11351.1,82543.21
Mon Feb  6 03:48:43 2023,1675644499,3.59,-2040.78,80502.43
Mon Feb  6 03:49:14 2023,1675644531,3.28,-2170.7,78331.73
Mon Feb  6 03:49:42 2023,1675644561,2.81,225.2,78556.93
Mon Feb  6 03:50:38 2023,1675644589,15.59,-6447.6,72109.33
Mon Feb  6 03:51:12 2023,1675644646,4.10,1052.5,73161.83
Mon Feb  6 03:51:49 2023,1675644680,4.73,1166.4,74328.23
Mon Feb  6 03:52:04 2023,1675644717,1.26,1524.0,75852.23
Mon Feb  6 03:52:17 2023,1675644731,1.16,1920.0,77772.23
Mon Feb  6 03:52:37 2023,1675644745,1.77,1093.5,78865.73
Mon Feb  6 03:53:03 2023,1675644765,2.42,964.5,79830.23
Mon Feb  6 03:53:36 2023,1675644790,3.84,1098.45,80928.68
Mon Feb  6 03:53:57 2023,1675644824,1.86,1507.15,82435.83
Mon Feb  6 03:54:20 2023,1675644845,2.13,1249.0,83684.83
Mon Feb  6 03:54:35 2023,1675644868,1.28,1375.0,85059.83
Mon Feb  6 03:54:58 2023,1675644883,2.11,1300.0,86359.83
Mon Feb  6 03:55:21 2023,1675644906,2.02,701.6,87061.43
Mon Feb  6 03:55:41 2023,1675644929,1.73,861.6,87923.03
Mon Feb  6 03:56:12 2023,1675644949,3.47,784.4,88707.43
Mon Feb  6 03:57:25 2023,1675644980,42.03,-5385.1,83322.33
Mon Feb  6 03:57:38 2023,1675645053,1.14,1272.0,84594.33
Mon Feb  6 03:58:00 2023,1675645066,1.93,1190.2,85784.53
Mon Feb  6 03:58:20 2023,1675645088,1.71,1750.0,87534.53
Mon Feb  6 03:58:32 2023,1675645108,1.07,1750.0,89284.53
Mon Feb  6 03:58:58 2023,1675645120,2.51,936.6,90221.13
Mon Feb  6 03:59:28 2023,1675645146,3.25,1821.26,92042.39
Mon Feb  6 03:59:43 2023,1675645176,1.25,2080.0,94122.39
Mon Feb  6 03:59:54 2023,1675645191,1.00,2041.0,96163.39
Mon Feb  6 04:00:08 2023,1675645201,1.23,2030.0,98193.39
Mon Feb  6 04:00:25 2023,1675645216,1.46,1020.0,99213.39
Mon Feb  6 04:01:38 2023,1675645233,41.66,-7538.4,91674.99
Mon Feb  6 04:01:56 2023,1675645306,1.59,1028.94,92703.93
Mon Feb  6 04:02:07 2023,1675645324,1.00,1020.0,93723.93
Mon Feb  6 04:02:30 2023,1675645335,2.05,728.4,94452.33
Mon Feb  6 04:02:48 2023,1675645358,1.57,1030.1,95482.43
Mon Feb  6 04:03:18 2023,1675645376,3.21,478.7,95961.13
Mon Feb  6 04:03:32 2023,1675645406,1.23,2770.1,98731.23
Mon Feb  6 04:03:44 2023,1675645420,1.05,2770.0,101501.23
Mon Feb  6 04:04:02 2023,1675645432,1.52,2760.0,104261.23
Mon Feb  6 04:04:23 2023,1675645450,1.82,516.5,104777.73
Mon Feb  6 04:05:31 2023,1675645470,31.24,-5008.7,99769.03
Mon Feb  6 04:06:39 2023,1675645538,32.02,-9140.48,90628.55
Mon Feb  6 04:07:09 2023,1675645607,3.22,2300.0,92928.55
Mon Feb  6 04:08:04 2023,1675645637,13.75,-13738.2,79190.35
Mon Feb  6 04:08:25 2023,1675645692,1.91,1790.18,80980.53
Mon Feb  6 04:09:15 2023,1675645713,10.53,-10281.54,70698.99
Mon Feb  6 04:09:26 2023,1675645763,1.00,2338.0,73036.99
Mon Feb  6 04:09:48 2023,1675645774,1.91,1288.1,74325.09
Mon Feb  6 04:10:14 2023,1675645796,2.55,1289.1,75614.19
Mon Feb  6 04:10:34 2023,1675645822,1.73,1874.5,77488.69
Mon Feb  6 04:10:48 2023,1675645842,1.22,1795.0,79283.69
Mon Feb  6 04:11:49 2023,1675645856,19.61,-10524.9,68758.79
Mon Feb  6 04:12:36 2023,1675645916,8.94,-1155.3,67603.49
Mon Feb  6 04:12:48 2023,1675645964,1.07,1740.0,69343.49
Mon Feb  6 04:14:26 2023,1675645976,191.01,-6103.4,63240.09
Mon Feb  6 04:14:51 2023,1675646074,2.38,1364.44,64604.53
Mon Feb  6 04:15:18 2023,1675646099,2.65,1200.0,65804.53
Mon Feb  6 04:15:35 2023,1675646126,1.45,820.0,66624.53
Mon Feb  6 04:15:48 2023,1675646143,1.15,770.0,67394.53
Mon Feb  6 04:16:04 2023,1675646156,1.33,820.0,68214.53
Mon Feb  6 04:16:15 2023,1675646172,1.02,1210.0,69424.53
Mon Feb  6 04:16:26 2023,1675646183,1.05,1210.0,70634.53
Mon Feb  6 04:17:02 2023,1675646194,4.39,1054.5,71689.03
Mon Feb  6 04:17:34 2023,1675646230,3.60,1490.0,73179.03
Mon Feb  6 04:17:53 2023,1675646262,1.63,1790.0,74969.03
Mon Feb  6 04:18:07 2023,1675646281,1.25,1840.0,76809.03
Mon Feb  6 04:18:22 2023,1675646295,1.28,2070.0,78879.03
Mon Feb  6 04:20:11 2023,1675646310,354.53,-10081.4,68797.63
Mon Feb  6 04:21:01 2023,1675646419,10.82,-4853.8,63943.83
Mon Feb  6 04:21:41 2023,1675646469,5.82,-3292.3,60651.53
Mon Feb  6 04:21:56 2023,1675646509,1.29,1810.0,62461.53
Mon Feb  6 04:22:16 2023,1675646524,1.74,2477.8,64939.33
Mon Feb  6 04:22:27 2023,1675646544,1.00,3240.7,68180.03
Mon Feb  6 04:22:55 2023,1675646555,2.75,1378.5,69558.53
Mon Feb  6 04:23:27 2023,1675646583,3.56,-65.5,69493.03
Mon Feb  6 04:24:04 2023,1675646615,4.84,-29.5,69463.53
Mon Feb  6 04:24:35 2023,1675646652,3.31,134.2,69597.73
Mon Feb  6 04:25:16 2023,1675646682,6.23,-3010.3,66587.43
Mon Feb  6 04:25:37 2023,1675646724,1.85,1815.0,68402.43
Mon Feb  6 04:25:50 2023,1675646745,1.16,1825.0,70227.43
Mon Feb  6 04:26:03 2023,1675646758,1.15,1815.0,72042.43
Mon Feb  6 04:26:16 2023,1675646771,1.10,785.0,72827.43
Mon Feb  6 04:26:46 2023,1675646783,3.24,-133.5,72693.93
Mon Feb  6 04:27:03 2023,1675646814,1.46,810.0,73503.93
Mon Feb  6 04:28:06 2023,1675646831,22.88,-7562.3,65941.63
Mon Feb  6 04:28:21 2023,1675646894,1.33,661.0,66602.63
Mon Feb  6 04:29:45 2023,1675646909,79.60,-3297.0,63305.63
Mon Feb  6 04:30:24 2023,1675646993,5.40,-1166.07,62139.56
Mon Feb  6 04:30:52 2023,1675647032,2.76,428.7,62568.26
Mon Feb  6 04:32:10 2023,1675647060,56.53,-7159.07,55409.19
Mon Feb  6 04:32:20 2023,1675647138,1.00,1635.0,57044.19
Mon Feb  6 04:32:49 2023,1675647148,2.93,1452.75,58496.94
Mon Feb  6 04:33:08 2023,1675647177,1.61,1558.74,60055.68
Mon Feb  6 04:33:26 2023,1675647196,1.51,1970.0,62025.68
Mon Feb  6 04:33:58 2023,1675647213,3.79,-49.75,61975.93
Mon Feb  6 04:34:40 2023,1675647246,6.31,249.7,62225.63
Mon Feb  6 04:34:54 2023,1675647288,1.25,2235.0,64460.63
Mon Feb  6 04:35:13 2023,1675647302,1.58,1135.0,65595.63
Mon Feb  6 04:36:10 2023,1675647321,16.41,-7740.05,57855.58
Mon Feb  6 04:36:43 2023,1675647378,3.74,-1201.75,56653.83
Mon Feb  6 04:37:23 2023,1675647411,5.78,-1238.8,55415.03
Mon Feb  6 04:37:43 2023,1675647451,1.73,1760.0,57175.03
Mon Feb  6 04:38:06 2023,1675647471,2.13,770.0,57945.03
Mon Feb  6 04:38:18 2023,1675647494,1.06,1200.0,59145.03
Mon Feb  6 04:38:42 2023,1675647506,2.21,1235.0,60380.03
Mon Feb  6 04:39:31 2023,1675647530,10.25,-5670.6,54709.43
Mon Feb  6 04:39:45 2023,1675647579,1.21,1340.0,56049.43
Mon Feb  6 04:40:01 2023,1675647593,1.30,1282.0,57331.43
Mon Feb  6 04:40:22 2023,1675647608,1.86,629.9,57961.33
Mon Feb  6 04:40:36 2023,1675647630,1.24,1325.0,59286.33
Mon Feb  6 04:41:00 2023,1675647644,2.16,619.9,59906.23
Mon Feb  6 04:41:27 2023,1675647668,2.72,-404.0,59502.23
Mon Feb  6 04:41:49 2023,1675647695,1.98,108.0,59610.23
Mon Feb  6 04:42:01 2023,1675647717,1.04,780.0,60390.23
Mon Feb  6 04:42:44 2023,1675647729,6.87,-4643.0,55747.23
Mon Feb  6 04:42:55 2023,1675647771,1.06,1750.0,57497.23
Mon Feb  6 04:43:06 2023,1675647783,1.00,1100.0,58597.23
Mon Feb  6 04:43:20 2023,1675647794,1.24,1100.0,59697.23
Mon Feb  6 04:43:36 2023,1675647808,1.32,1100.0,60797.23
Mon Feb  6 04:43:55 2023,1675647824,1.69,1100.0,61897.23
Mon Feb  6 04:44:34 2023,1675647843,5.38,-1411.3,60485.93
Mon Feb  6 04:44:47 2023,1675647882,1.16,1670.0,62155.93
Mon Feb  6 04:45:04 2023,1675647895,1.41,1670.0,63825.93
Mon Feb  6 04:46:09 2023,1675647912,26.22,-7516.3,56309.63
Mon Feb  6 04:46:27 2023,1675647977,1.55,2440.0,58749.63
Mon Feb  6 04:46:41 2023,1675647995,1.24,2440.0,61189.63
Mon Feb  6 04:46:54 2023,1675648009,1.10,2480.0,63669.63
Mon Feb  6 04:47:21 2023,1675648022,2.65,1280.0,64949.63
Mon Feb  6 04:47:49 2023,1675648049,2.87,1259.6,66209.23
Mon Feb  6 04:48:02 2023,1675648077,1.12,1300.8,67510.03
Mon Feb  6 04:48:22 2023,1675648090,1.80,1790.0,69300.03
Mon Feb  6 04:48:57 2023,1675648110,4.07,88.8,69388.83
Mon Feb  6 04:49:12 2023,1675648145,1.36,1730.0,71118.83
Mon Feb  6 04:49:25 2023,1675648160,1.13,1720.0,72838.83
Mon Feb  6 04:49:46 2023,1675648173,1.81,1720.0,74558.83
Mon Feb  6 04:50:03 2023,1675648194,1.45,1720.0,76278.83
Mon Feb  6 04:50:45 2023,1675648211,6.44,-5312.6,70966.23
Mon Feb  6 04:50:56 2023,1675648253,1.00,2170.0,73136.23
Mon Feb  6 04:51:23 2023,1675648263,2.75,1111.9,74248.13
Mon Feb  6 04:51:55 2023,1675648291,3.46,1070.9,75319.03
Mon Feb  6 04:52:18 2023,1675648323,2.13,1660.0,76979.03
Mon Feb  6 04:52:29 2023,1675648346,1.01,1660.0,78639.03
Mon Feb  6 04:53:07 2023,1675648357,5.20,-1831.4,76807.63
Mon Feb  6 04:53:22 2023,1675648395,1.26,970.0,77777.63
Mon Feb  6 04:53:37 2023,1675648410,1.29,970.0,78747.63
Mon Feb  6 04:53:53 2023,1675648425,1.40,990.0,79737.63
Mon Feb  6 04:54:37 2023,1675648441,7.27,-133.8,79603.83
Mon Feb  6 04:55:10 2023,1675648485,3.80,890.0,80493.83
Mon Feb  6 04:55:32 2023,1675648518,1.95,1609.8,82103.63
Mon Feb  6 04:57:09 2023,1675648540,175.09,-5129.4,76974.23
Mon Feb  6 04:57:20 2023,1675648637,1.00,1430.0,78404.23
Mon Feb  6 04:57:36 2023,1675648647,1.40,1400.0,79804.23
Mon Feb  6 04:57:56 2023,1675648664,1.71,1370.0,81174.23
Mon Feb  6 04:58:10 2023,1675648684,1.26,2360.0,83534.23
Mon Feb  6 04:58:34 2023,1675648698,2.15,2350.0,85884.23
Mon Feb  6 04:58:52 2023,1675648722,1.54,2339.5,88223.73
Mon Feb  6 04:59:10 2023,1675648740,1.54,2339.89,90563.62
Mon Feb  6 04:59:22 2023,1675648758,1.08,1900.61,92464.23
Mon Feb  6 04:59:59 2023,1675648770,5.05,767.9,93232.13
Mon Feb  6 05:00:22 2023,1675648807,2.07,1680.0,94912.13
Mon Feb  6 05:00:33 2023,1675648830,1.00,1680.0,96592.13
Mon Feb  6 05:00:55 2023,1675648841,1.90,1630.0,98222.13
Mon Feb  6 05:01:27 2023,1675648863,3.61,400.0,98622.13
Mon Feb  6 05:02:21 2023,1675648895,13.46,-2484.0,96138.13
Mon Feb  6 05:02:52 2023,1675648949,3.32,523.71,96661.84
Mon Feb  6 05:03:25 2023,1675648980,3.89,-741.34,95920.5
Mon Feb  6 05:04:03 2023,1675649013,5.20,-2721.2,93199.3
Mon Feb  6 05:04:24 2023,1675649051,1.79,1170.5,94369.8
Mon Feb  6 05:04:38 2023,1675649072,1.25,1284.52,95654.32
Mon Feb  6 05:05:07 2023,1675649086,2.86,763.2,96417.52
Mon Feb  6 05:05:27 2023,1675649114,1.75,1850.0,98267.52
Mon Feb  6 05:05:39 2023,1675649135,1.13,1811.0,100078.52
Mon Feb  6 05:06:03 2023,1675649147,2.19,1034.6,101113.12
Mon Feb  6 05:06:45 2023,1675649171,6.50,-4234.2,96878.92
Mon Feb  6 05:07:03 2023,1675649213,1.49,1440.01,98318.93
Mon Feb  6 05:07:23 2023,1675649231,1.76,2400.0,100718.93
Mon Feb  6 05:08:02 2023,1675649251,5.51,-230.8,100488.13
Mon Feb  6 05:09:33 2023,1675649290,125.37,-3546.6,96941.53
Mon Feb  6 05:10:10 2023,1675649381,4.72,320.81,97262.34
Mon Feb  6 05:10:34 2023,1675649418,2.17,1535.14,98797.48
Mon Feb  6 05:10:53 2023,1675649442,1.67,1640.0,100437.48
Mon Feb  6 05:11:09 2023,1675649461,1.34,1743.85,102181.33
Mon Feb  6 05:11:27 2023,1675649477,1.59,1250.0,103431.33
Mon Feb  6 05:11:41 2023,1675649495,1.23,1250.0,104681.33
Mon Feb  6 05:11:56 2023,1675649509,1.26,1270.0,105951.33
Mon Feb  6 05:12:12 2023,1675649524,1.40,1380.0,107331.33
Mon Feb  6 05:12:42 2023,1675649540,3.16,1146.0,108477.33
Mon Feb  6 05:13:00 2023,1675649570,1.51,1380.0,109857.33
Mon Feb  6 05:13:18 2023,1675649588,1.58,2114.8,111972.13
Mon Feb  6 05:14:18 2023,1675649606,18.35,-10816.4,101155.73
Mon Feb  6 05:15:27 2023,1675649666,34.71,-2700.5,98455.23
Mon Feb  6 05:15:38 2023,1675649735,1.00,920.0,99375.23
Mon Feb  6 05:15:57 2023,1675649746,1.61,920.0,100295.23
Mon Feb  6 05:16:36 2023,1675649765,5.53,-4702.4,95592.83
Mon Feb  6 05:16:56 2023,1675649804,1.77,1710.0,97302.83
Mon Feb  6 05:17:13 2023,1675649824,1.44,1794.0,99096.83
Mon Feb  6 05:17:50 2023,1675649841,4.84,-206.2,98890.63
Mon Feb  6 05:18:28 2023,1675649878,5.12,-240.4,98650.23
Mon Feb  6 05:18:43 2023,1675649916,1.25,1344.2,99994.43
Mon Feb  6 05:19:13 2023,1675649931,3.17,10.0,100004.43
Mon Feb  6 05:20:36 2023,1675649961,78.92,-8230.88,91773.55
Mon Feb  6 05:20:58 2023,1675650044,1.94,851.18,92624.73
Mon Feb  6 05:21:53 2023,1675650066,14.31,-9214.8,83409.93
Mon Feb  6 05:22:04 2023,1675650121,1.02,1265.0,84674.93
Mon Feb  6 05:22:19 2023,1675650132,1.26,1250.0,85924.93
Mon Feb  6 05:22:33 2023,1675650147,1.19,1275.0,87199.93
Mon Feb  6 05:23:58 2023,1675650161,87.43,-3884.5,83315.43
Mon Feb  6 05:24:17 2023,1675650246,1.61,1077.6,84393.03
Mon Feb  6 05:24:33 2023,1675650265,1.35,1476.6,85869.63
Mon Feb  6 05:24:56 2023,1675650281,2.09,962.6,86832.23
Mon Feb  6 05:25:24 2023,1675650304,2.95,1532.35,88364.58
Mon Feb  6 05:25:43 2023,1675650332,1.56,1620.05,89984.63
Mon Feb  6 05:25:56 2023,1675650351,1.14,1593.0,91577.63
Mon Feb  6 05:26:17 2023,1675650364,1.92,1933.5,93511.13
Mon Feb  6 05:27:00 2023,1675650385,7.06,-4159.35,89351.78
Mon Feb  6 05:27:44 2023,1675650428,7.21,-1274.75,88077.03
Mon Feb  6 05:28:00 2023,1675650472,1.37,1145.0,89222.03
Mon Feb  6 05:28:24 2023,1675650488,2.23,2054.0,91276.03
Mon Feb  6 05:28:36 2023,1675650512,1.07,3235.0,94511.03
Mon Feb  6 05:28:56 2023,1675650524,1.74,3185.0,97696.03
Mon Feb  6 05:29:07 2023,1675650544,1.00,2245.0,99941.03
Mon Feb  6 05:29:42 2023,1675650555,4.17,29.6,99970.63
Mon Feb  6 05:31:31 2023,1675650681,1.51,1914.4,101885.03
Mon Feb  6 05:31:49 2023,1675650699,1.60,1910.4,103795.43
Mon Feb  6 05:32:12 2023,1675650717,2.05,1885.4,105680.83
Mon Feb  6 05:32:28 2023,1675650740,1.32,3065.0,108745.83
Mon Feb  6 05:33:20 2023,1675650756,12.20,-12571.85,96173.98
Mon Feb  6 05:33:37 2023,1675650808,1.45,1377.75,97551.73
Mon Feb  6 05:33:53 2023,1675650825,1.35,1450.25,99001.98
Mon Feb  6 05:34:04 2023,1675650841,1.01,1345.0,100346.98
Mon Feb  6 05:34:16 2023,1675650852,1.11,1135.0,101481.98
Mon Feb  6 05:34:33 2023,1675650864,1.45,1135.0,102616.98
Mon Feb  6 05:34:53 2023,1675650881,1.76,1135.0,103751.98
Mon Feb  6 05:35:47 2023,1675650901,13.22,-9787.75,93964.23
Mon Feb  6 05:36:00 2023,1675650955,1.14,2283.41,96247.64
Mon Feb  6 05:36:12 2023,1675650968,1.05,2345.91,98593.55
Mon Feb  6 05:36:37 2023,1675650980,2.32,2027.0,100620.55
Mon Feb  6 05:37:11 2023,1675651005,4.20,-201.92,100418.63
Mon Feb  6 05:37:34 2023,1675651039,2.05,1159.3,101577.93
Mon Feb  6 05:37:58 2023,1675651062,2.22,1045.3,102623.23
Mon Feb  6 05:39:02 2023,1675651086,23.81,-13019.8,89603.43
Mon Feb  6 05:39:40 2023,1675651150,5.25,-4152.95,85450.48
Mon Feb  6 05:40:05 2023,1675651188,2.32,1366.8,86817.28
Mon Feb  6 05:40:29 2023,1675651213,2.22,1238.86,88056.14
Mon Feb  6 05:40:44 2023,1675651237,1.26,1238.86,89295.0
Mon Feb  6 05:41:02 2023,1675651252,1.61,1267.73,90562.73
Mon Feb  6 05:42:14 2023,1675651270,38.17,-13825.2,76737.53
Mon Feb  6 05:42:24 2023,1675651342,1.00,1290.0,78027.53
Mon Feb  6 05:42:36 2023,1675651352,1.03,1240.0,79267.53
Mon Feb  6 05:42:57 2023,1675651364,1.90,1270.0,80537.53
Mon Feb  6 05:43:19 2023,1675651385,1.90,1557.0,82094.53
Mon Feb  6 05:43:33 2023,1675651407,1.21,1550.0,83644.53
Mon Feb  6 05:44:08 2023,1675651421,4.43,-149.8,83494.73
Mon Feb  6 05:44:23 2023,1675651456,1.24,2980.0,86474.73
Mon Feb  6 05:44:48 2023,1675651471,2.48,1879.9,88354.63
Mon Feb  6 05:45:00 2023,1675651496,1.03,3020.73,91375.36
Mon Feb  6 05:45:39 2023,1675651508,5.49,798.57,92173.93
Mon Feb  6 05:46:10 2023,1675651547,3.30,1661.0,93834.93
Mon Feb  6 05:46:26 2023,1675651578,1.44,1071.34,94906.27
Mon Feb  6 05:46:40 2023,1675651594,1.19,1460.14,96366.41
Mon Feb  6 05:47:21 2023,1675651608,6.28,-1334.06,95032.35
Mon Feb  6 05:47:38 2023,1675651650,1.43,1470.0,96502.35
Mon Feb  6 05:48:37 2023,1675651666,17.33,-5905.14,90597.21
Mon Feb  6 05:49:26 2023,1675651725,10.20,-5819.96,84777.25
Mon Feb  6 05:49:41 2023,1675651774,1.26,2700.0,87477.25
Mon Feb  6 05:50:04 2023,1675651789,2.19,2161.14,89638.39
Mon Feb  6 05:51:51 2023,1675651813,317.76,-2299.6,87338.79
Mon Feb  6 05:53:00 2023,1675651919,32.07,-5280.86,82057.93
Mon Feb  6 05:53:14 2023,1675651988,1.20,2095.86,84153.79
Mon Feb  6 05:53:42 2023,1675652002,2.82,2028.78,86182.57
Mon Feb  6 05:54:03 2023,1675652030,1.93,2045.0,88227.57
Mon Feb  6 05:54:24 2023,1675652051,1.79,843.74,89071.31
Mon Feb  6 05:55:10 2023,1675652072,8.17,-1492.16,87579.15
Mon Feb  6 05:55:25 2023,1675652118,1.29,2480.87,90060.02
Mon Feb  6 05:55:36 2023,1675652133,1.04,2360.0,92420.02
Mon Feb  6 05:55:47 2023,1675652144,1.00,2464.56,94884.58
Mon Feb  6 05:56:23 2023,1675652155,4.52,-1362.52,93522.06
Mon Feb  6 05:56:58 2023,1675652191,4.29,-1320.26,92201.8
Mon Feb  6 05:57:45 2023,1675652226,9.12,-7856.22,84345.58
Mon Feb  6 05:58:39 2023,1675652274,12.84,-7833.1,76512.48
Mon Feb  6 05:59:35 2023,1675652327,15.04,-3860.48,72652.0
Mon Feb  6 05:59:46 2023,1675652383,1.06,979.92,73631.92
Mon Feb  6 05:59:57 2023,1675652395,1.00,824.1,74456.02
Mon Feb  6 06:01:17 2023,1675652405,62.04,-3737.2,70718.82
Mon Feb  6 06:01:36 2023,1675652485,1.67,1355.89,72074.71
Mon Feb  6 06:01:56 2023,1675652504,1.72,1163.6,73238.31
Mon Feb  6 06:02:11 2023,1675652524,1.27,2336.9,75575.21
Mon Feb  6 06:02:35 2023,1675652539,2.22,2008.2,77583.41
Mon Feb  6 06:02:58 2023,1675652563,2.17,2114.56,79697.97
Mon Feb  6 06:03:14 2023,1675652587,1.32,2253.04,81951.01
Mon Feb  6 06:03:28 2023,1675652602,1.21,2247.2,84198.21
Mon Feb  6 06:04:13 2023,1675652616,7.87,-9645.3,74552.91
Mon Feb  6 06:05:16 2023,1675652661,22.99,-4320.62,70232.29
Mon Feb  6 06:05:44 2023,1675652724,2.75,-365.12,69867.17
Mon Feb  6 06:06:01 2023,1675652752,1.48,825.5,70692.67
Mon Feb  6 06:06:21 2023,1675652769,1.79,1471.3,72163.97
Mon Feb  6 06:06:42 2023,1675652789,1.80,1441.7,73605.67
Mon Feb  6 06:06:54 2023,1675652810,1.07,1469.66,75075.33
Mon Feb  6 06:07:20 2023,1675652822,2.56,1006.61,76081.94
Mon Feb  6 06:07:32 2023,1675652848,1.05,1030.2,77112.14
Mon Feb  6 06:07:43 2023,1675652860,1.00,1033.46,78145.6
Mon Feb  6 06:08:34 2023,1675652871,11.21,-5697.16,72448.44
Mon Feb  6 06:08:57 2023,1675652922,2.18,2376.0,74824.44
Mon Feb  6 06:09:18 2023,1675652945,1.80,2643.37,77467.81
